id	entity	label	right
27210	玛丽·威乐逊	nh	
14578	黄米	ni	
22178	全国人大法工委	ni	
6016	司马	ni	
7256	火强	ni	
10121	韦伯斯特	ni	
12553	西安公路交通大学	ni	
6180	普莱西	ni	
4926	英国议会	ni	
12853	陪娜	nh	
10990	张紧力	ni	
29713	张珊	nh	
24439	日本野村证券	ni	
28960	皮艺	nh	
14222	程序_	ni	
19447	山东士族	ni	
26561	迪斯杨	ni	
4467	弱光	ni	
3374	托尼诺·兰博基尼	ni	
91	同盟会	ni	
19851	斯普利特	nh	
25638	奥加洛	ni	
22464	马伟豪	nh	
3358	荣昌	ni	
18467	吉瑞	ni	
11285	申明	ni	
27611	林根	nh	
20078	宁城县工商银行	ni	
17103	美国市场研究公司	ni	
9053	沈阳三菱	ni	
5263	蓝蓝	nh	
20077	克旗支行	ni	
22810	丁苯	ni	
20094	曹赟定	nh	
19945	四川现代职业学院	ni	
466	recv	ni	
18315	王大雷	ni	
3857	瓜迪奥	ni	
6292	神超	nh	
31116	梦七队	ni	
1534	奇才队	ni	
7403	凡科	nh	
19549	格雷西	ni	
17752	黄圣依	ni	
28716	上海捷耐	ni	
30287	美国大学语言中心	ni	
23138	美国科罗拉州大学	ni	
7960	秦涛	nh	
30404	长沙贺龙体育中心	ni	
8721	老鱼费舍尔	nh	
17038	晋书·符坚	ni	
11343	埃斯特拉	nh	
20377	日成	ni	
22358	泰佑	ni	
25885	钱江晚报	ni	
21435	芝加哥大学法学院	ni	
22181	昂科拉顶配	ni	
18514	北大东奥	ni	
14545	王家烈	nh	
22320	卡丝	nh	
16963	明非	nh	
7520	晶晶	ni	
24288	苹果官方维修中心	ni	
2010	塞福瑞迪	ni	
26273	王恩比德	ni	
20043	美洲达摩院	ni	
5474	3w	ni	
25260	汉诺瓦	ni	
424	5g	ni	
19916	扬明	nh	
5239	酸兰波基尼车品	ni	
26188	艾米莉亚·维嘉	ni	
5708	沈浪	nh	
23950	美国本田	ni	
5809	马蓉	nh	
18750	盛付通	ni	
3860	罗伯托·曼奇尼	ni	
7733	阿基姆·奥拉朱旺	ni	
14361	朱金真	ni	
23691	艾泽瑞5	ni	
6614	昆西	ni	
796	李学鹏	ni	
14636	马奎特大学	ni	
6503	瑞士机械手表	ni	
23248	Minaj	ni	
17262	青岛上实中心	ni	
8790	·格雷夫斯	nh	
21654	张飞张松	ni	
28871	张仁	ni	
26923	王者丁	ni	
20674	沈严	nh	
29913	美国合益集团	ni	
12366	叶风	ni	
22763	四川巧夺天工精密设备有限公司	ni	
20732	西尔维斯特·史泰龙阿诺·施瓦辛格杰森·斯坦森里森·福特导演	nh	
7419	马修·麦康纳	ni	
15787	库里拉	ni	
11826	小写	ni	
29328	克拉荷马城雷霆队	ni	
7968	沈盈	ni	
11414	匈牙利熊猫	ni	
13257	什菜煲	nh	
24395	密里博公司	ni	
757	郑爽	nh	
17560	北京理工大学	ni	
17466	奥卡福（山猫	ni	
25871	上汽公司	ni	
29081	亚利安	nh	
5777	赫莲娜	ni	
10082	郑秋东	ni	
27064	李公祠	ni	
23637	野原	ni	
25229	劲牌公司	ni	
23422	马艳丽	nh	
5431	美国大学	ni	
21526	何塞·拉萨罗佳尔迪亚诺	nh	
8010	瓦=	nh	
18615	沈稳	ni	
24653	因扎吉	ni	
4629	洛杉矶快船队	ni	
18389	伊塞亚·托马斯	ni	
26708	廖伯琅	nh	
5269	润东	nh	
28715	皇明集团	ni	
20764	广汽本田歌诗图发动机	ni	
9406	乌格	nh	
2024	柯洁	nh	
12182	蔡昉	ni	
29405	菲勒	ni	
12438	中国航空器材集团公司	ni	
3271	欧圣妮	ni	
22841	陆涂	nh	
19718	王骁辉	ni	
27396	粉老	nh	
25807	奥斯汀·达耶	nh	
25866	林大雄	nh	
4110	马克尔·富尔茨	ni	
30564	国际天文学联合会	ni	
1984	杭州银行	ni	
8103	深圳市公安局交通警察支队龙岗大队坪地中队	ni	
24136	艾琳娜	nh	
606	雅思	ni	
19846	王雅君	ni	
10031	韩国大宇公司	ni	
13427	精卫政府	ni	
1092	福瑞迪	ni	
5610	秦榛	nh	
25779	意大利国家电力公司	ni	
28939	斯蒂夫·克利福德	ni	
4565	南昌别克	ni	
14206	何进所制	ni	
13873	林玉芬	ni	
17909	宁波大学	ni	
23603	坪山公安分局	ni	
1758	弗雷泽	ni	
29348	颜色银	ni	
23607	羽生	nh	
6389	李乃文	nh	
14969	ETS国际学院	ni	
14305	CFA协会	ni	
3234	乔欣	nh	
27234	中奥集团	ni	
10973	谢欢	ni	
4727	上海申花俱乐部	ni	
30539	斗门分局	nh	
23276	河南康龙集团	ni	
1654	中低端	ni	
21340	06纳什	ni	
9419	刘昌亚	nh	
11586	陈小霞	nh	
14142	亚历山大	ni	
4922	卡佩	nh	
5478	中国IT实验室	ni	
30888	长长い波	ni	
26613	天津市中华文化学院	ni	
30309	朱孝廉孙俪	nh	
1277	金钟	ni	
701	米菲	ni	
20498	马多克斯	ni	
28063	盖勒	ni	
26781	齐发力	nh	
25983	华南家电研究院	ni	
9642	杭州国际博览中心	ni	
4338	圣光	ni	
7805	芝奇	ni	
3381	郎德	nh	
6553	齐丹	ni	
2915	托马斯	ni	
30126	如酸	ni	
11352	西安双羽九州	nh	
24502	卢森	ni	
25144	纽交所集团	ni	
9242	Investment东亚银行（中国）有限公司	ni	
9937	央斯基	ni	
5355	穆雷	ni	
11198	昕昕	nh	
23369	芙兰奎	nh	
20003	邵佳	nh	
8672	胡玫	nh	
504	貂蝉	ni	
20012	桑塔纳凌渡	ni	
22369	美国橄榄球联盟	ni	
7682	李商隐	ni	
19831	罗点赞	ni	
22272	约翰·盖吉	ni	
23259	唐嘉悦	nh	
15519	英国培生集团	ni	
17687	张宏震	nh	
3046	斯柯达野帝	ni	
4774	鲍勃·兰尼尔	nh	
30781	维斯特	ni	
12506	宋喆马蓉	nh	
30920	铁木尔	ni	
12945	罗格朗	ni	
23288	沈阳地铁	ni	
25696	美国国立医学图书馆	ni	
27900	亚速尔群岛	ni	
20842	杭州电子工业学院	ni	
10385	中国科学院	ni	
10363	长春一汽	ni	
8320	欧蓝德顶配	ni	
22623	何年	nh	
14581	老君	ni	
27772	仲卿	nh	
2835	老戏骨	nh	
22299	夏依依	nh	
9036	蒙娜丽莎	nh	
29390	长隆集团	ni	
29428	希拉穆仁	ni	
20411	卡西莫多	nh	
27553	卫红	ni	
30123	安徽国际频道	ni	
2140	偷龙	ni	
22003	简略	ni	
1149	傅礼德	ni	
20903	卡尺	ni	
28959	达里尔	ni	
10686	轮科尔	nh	
29337	六安市城北小学	ni	
3496	黄有龙	nh	
13940	瑞虎7荣威RX5杰德	ni	
23987	彼得·理查德森	ni	
15207	海航集团	ni	
8452	许宝蘅	ni	
12735	宫内	ni	
30946	广州富力外援	ni	
1603	布鲁尔	ni	
14562	桥东	ni	
21233	吕弟	ni	
1312	帕拉梅	ni	
5916	吴宇森	ni	
29070	乐视集团	ni	
5948	布拉德利补篮	nh	
18441	北控篮球俱乐部北京农商银行	ni	
14314	易联云	nh	
24405	西西里	nh	
19451	尚书雄	ni	
15374	伦敦金士顿大学	ni	
12357	乔治城大学	ni	
24795	文创学院	ni	
8307	隋宏洋	nh	
3561	老马	ni	
21210	郭昌	nh	
966	华硕	ni	
20680	商丘市农机局	ni	
17900	丰田柯斯达	ni	
25162	薛文龙	nh	
11684	苏志燮	nh	
20876	刘亭作	nh	
7134	冯文娟	nh	
28269	顾义	ni	
20362	康耐登	ni	
7016	拉瓦尔	ni	
16167	加拉格尔	nh	
20886	RPCrepresentation	nh	
28839	上海海洋大学原名上海水产大学	ni	
20310	马德	nh	
14543	天宇	ni	
29786	陈官营	ni	
6940	unlimited	ni	
11667	馍馍	nh	
761	娜扎	nh	
29680	马腾韩	nh	
19648	OnBnClickedBtOk	ni	
22144	中国别克	ni	
20877	袁军	nh	
16155	陈冲魏晨	nh	
2336	宋戴天	nh	
6976	滚珠	ni	
14481	拉格什	ni	
10136	晶\	nh	
28326	韩国化妆品公司	ni	
27060	杨翰书	ni	
28577	中央编办	ni	
25066	联合国训练研究所	nh	
8144	蛋哥	ni	
9261	WWF	ni	
16268	北京人民艺术剧院	ni	
10613	江西师大教育学院	ni	
23596	辛吉斯	ni	
14644	上海市东方体育中心	ni	
9331	华旭	ni	
11148	山西晋城交通局	ni	
2734	勃森	ni	
11544	周作词	nh	
16295	罗却	ni	
13291	周耀	nh	
30791	麦德龙	ni	
21147	上海红捷实业有限公司	ni	
19261	成吉思汗骑队	ni	
30378	摩拜客服	ni	
7214	粳性小米	ni	
11753	秉洋	nh	
21480	杨洋郑爽	nh	
11232	Brussels	ni	
12070	迪安·德夫林	nh	
26527	沣沅弘集团	ni	
23571	昆明市形象店昆明超摩电子科技有限公司	ni	
6690	国际银行	ni	
17867	卢桑斯	ni	
27994	马太	ni	
6877	美国mathworks公司	ni	
1667	安吉星	ni	
29110	伊莎贝拉乔什·杜明	nh	
3612	小东	nh	
4659	Sean	nh	
14087	国际标准化组织	ni	
602	auto	ni	
460	任正非	ni	
13275	熊猫基地	ni	
2211	亚德利	nh	
435	高德	ni	
25714	韦斯马列西亚诺	ni	
24100	李世赫	nh	
15350	玛莎拉蒂总裁	ni	
22337	高震天	ni	
10620	中央音乐学院附小	ni	
23219	梁悦	ni	
19201	雪佛兰乐驰2009款二手车	ni	
4799	江湛	nh	
24480	广西三江侗族	ni	
26769	拉货拉	ni	
17938	名·李白李白	ni	
4835	西经	ni	
4785	鲍勃·布泽尔	nh	
9738	美国卡耐基梅隆大学	ni	
10774	吉米·巴特勒	nh	
5883	贝因	ni	
10556	日本汽车公司	ni	
3701	伦·拜亚斯	ni	
18321	延边富德	ni	
24147	华晨鑫源重庆汽车有限公司	ni	
27554	欧三	ni	
5951	雷吉杰克逊	nh	
19901	郭海冰	ni	
8345	李适	ni	
5025	阳光学院	ni	
27821	陇慧	ni	
26953	钦州市桂	ni	
492	八神庵	ni	
865	约翰逊	ni	
6247	埃辛诺斯	ni	
1056	本田思域	ni	
6293	福满	nh	
25718	北京国家会议中心	ni	
29190	曼彻斯特大学	ni	
30543	26uc	ni	
19913	国家银行	ni	
1000	别克凯越	ni	
2885	韦拉	ni	
2079	景顺	ni	
25957	王皓	nh	
29383	汤姆原	nh	
12666	新西兰福克斯	ni	
5224	李残刀	ni	
5500	吴竟平	ni	
6363	德帅	ni	
29025	矿银集团	ni	
18210	上海黄金交易所	ni	
16063	马林	ni	
25407	常州现代传媒中心	ni	
3201	刘神	nh	
21356	苏樱	nh	
526	露娜	ni	
29478	小米灵宝恒隆广场专卖店河南省灵宝市恒隆广场	ni	
24139	陶爱莲	nh	
8519	伊兰	ni	
29420	云南现代技术职业学院	ni	
13706	天津黄崖关长城	ni	
7076	罗恩·阿泰斯特	nh	
8502	赵郡李氏	nh	
7537	赵明阳	ni	
17885	福建奔驰	ni	
9366	卡罗拉阉	nh	
6488	顾湘	nh	
28320	丰田雅阁	ni	
23676	沿东辉	ni	
25615	蝈蝈俊	ni	
567	列表	ni	
11845	穆特	ni	
17522	林静	ni	
5813	白百合	nh	
25641	R·古根海姆	nh	
13489	北京男篮	ni	
11204	济科	ni	
1665	atsl	ni	
11487	挪威广播公司	ni	
10844	麻省理工学院	ni	
29249	金鲨	ni	
22047	玛索	nh	
29095	奥利奥碎	ni	
19478	贾昆	ni	
25659	根达斯	ni	
24994	特贱	nh	
26424	李煜帘	ni	
30882	日本大阪冈巴	ni	
141	recovery	ni	
27091	刘德宜	nh	
4645	佩特里·考波	ni	
3353	english	nh	
11162	骆佳佳	ni	
16989	加战队	ni	
1309	帕拉梅拉	ni	
23570	朱苏进	nh	
12836	芙蓉区政府	ni	
25387	英国伦敦大学皇家洛威学院企管	ni	
2158	悍骏	ni	
4906	奥兰治	ni	
6418	利其尔	ni	
8993	萨拉托加	ni	
22101	毕帝	nh	
24803	玛莎拉蒂总裁婚车	ni	
28467	巴尔维尔德	ni	
7547	吴亚轲	ni	
23696	塞尔登	ni	
5932	春春	ni	
12059	恋人斯	ni	
7653	孔防叔	nh	
1033	靓丽	ni	
14455	中国专家组	ni	
24888	Brain	nh	
102	微博	nh	
26027	袁尚争锋	ni	
13821	美国心脏学会	ni	
1113	exe	ni	
1988	那不勒斯	ni	
1457	url	ni	
6219	上海尚世影业有限公司	ni	
6561	盛巽昌	ni	
7304	恩佐·法拉利	ni	
25639	中国国家标准总局	ni	
18133	郭采洁杨佑宁	nh	
6920	吉林长春广汽传祺	ni	
7212	POW	ni	
12939	瓦特	ni	
26106	王岳伦	nh	
6954	朗逸凌派	ni	
27353	黄伟文	nh	
20210	塔尔德利	ni	
8044	高尔基	ni	
20347	隆道尔	nh	
9959	秦苏苏	nh	
25751	Falcom公司	ni	
13450	李悝	ni	
29947	亚琛大学	ni	
8235	法比奥·卡纳瓦罗	nh	
26165	陈玉村	nh	
20170	严屹宽	nh	
26326	李莲英	ni	
31101	西安兄弟机械有限公司	ni	
1602	action	ni	
7808	华润五彩城购物中心	ni	
17546	徐冬冬	nh	
2503	桑巴	ni	
18800	季凉川	nh	
16805	周懿娴	ni	
22775	特多	ni	
10095	辛巳	ni	
26972	管宁	nh	
15634	伯伦	nh	
14845	罗技键	nh	
24266	罗父	ni	
2642	平昌冬奥	ni	
2887	恩里奇	ni	
7484	安徽卫视	ni	
28762	帕克马努	nh	
19613	马尔斯	ni	
25453	曹国星	nh	
24615	贾巧姐	nh	
9449	烟台毓璜顶医院	ni	
13381	吉利熊猫	ni	
4276	戴威	ni	
19409	泽斯特	ni	
22219	欧蕾	ni	
15021	王宇泽	nh	
19986	黄文宣	nh	
25800	瓦卢	nh	
17656	上海公司	ni	
21294	美国中情局特工	ni	
18699	卡5秒	ni	
17903	中华人民共和国机动车整车	ni	
21710	谢宏碁	ni	
21048	安钛克	ni	
16321	米尔沃基	ni	
8817	关少	nh	
23017	阮凌	nh	
21552	海腾张毅龙	nh	
167	加密	ni	
6956	高丽	ni	
15330	伊军	ni	
19676	宛晓娟	ni	
21927	贾衣玫	ni	
17509	张仲霖	ni	
5637	阿德打	ni	
27280	西京大学	ni	
15457	马自达阿特滋	ni	
29956	阿奴	ni	
8698	拉什	ni	
6881	诺森德	ni	
30865	乌兹别克斯坦足球协会	ni	
25707	城伟	ni	
4898	理查德比约翰王	ni	
27080	金武祥	nh	
6575	张紧	ni	
5867	南翔	ni	
26976	王处	ni	
13407	高克	ni	
26151	tekureruhazu	nh	
28745	苗苗	ni	
22896	山西省考古所	ni	
17498	东风日	ni	
27831	中国元老队	ni	
15840	广汽本田冠道冠道	ni	
19382	管虎	nh	
30710	茱莉	ni	
7461	中央政治局常务委员会	ni	
25223	乔斯	ni	
21528	迪斯古布里曼托花园	ni	
17748	刘洛丹	nh	
22675	喜马拉雅网络电台	ni	
27968	叶顺	ni	
13768	帕杰罗强	ni	
27035	diag	ni	
26742	北京市建外	ni	
25061	北京海洋伟业汽车	ni	
3562	北京北控	ni	
13411	永中	ni	
12810	唐·李华	nh	
28256	巴神	nh	
9422	教育部高等教育司	ni	
8499	彭氏	ni	
916	王圣	ni	
1918	马刺胜	ni	
17413	弗雷戴	ni	
7241	素媛	ni	
12925	润泰别克	nh	
10035	安徽省人民政府	ni	
26597	耽美文	nh	
28027	金斯帝	nh	
1681	吉姆尼	ni	
28906	何焜华	nh	
27484	文泰	ni	
17233	马吉马	nh	
11521	墨晨	ni	
30690	张骥	nh	
30859	饰徐	nh	
15335	马特·达蒙	nh	
19971	德国曼集团	ni	
440	5V	ni	
15690	小张	ni	
30668	中国红昆仑白戈壁灰琥珀金	ni	
1100	焕驰	ni	
11767	山东省体育局篮管中心	ni	
295	驭胜	ni	
4618	克里斯韦伯	ni	
20171	李元霸	nh	
19960	来安东尼	nh	
28936	王侯将相	nh	
13192	比利布什	nh	
28373	小米性价比高但做工	ni	
21379	琪亚娜	ni	
29805	潘大福	ni	
19853	麦克戴斯	ni	
4036	狗拳梁山伯	nh	
25383	小喽罗	ni	
18258	东南长城	ni	
25185	辽阳化纤总厂	ni	
13368	3神队	ni	
5081	莫泰	ni	
23555	通州区委	ni	
6549	胡林	ni	
14535	西班牙明星酒庄兰牌酒庄	nh	
8723	克里夫兰骑士队	nh	
16695	喻恩泰	nh	
19671	舒赣平	ni	
21634	日本使馆	ni	
25236	美国通用电气	ni	
2785	龙翼	nh	
3829	亚洲戏剧教育研究中心	ni	
23162	克里斯蒂亚诺罗纳尔多	nh	
29285	事实上曼彻斯特大学	ni	
28496	朱圣祎	ni	
27279	古曼童	ni	
28317	周庄子	ni	
30677	华泰集团	ni	
28857	金铃	ni	
20180	张鲁	nh	
27198	管悦	ni	
11910	伊曼	ni	
15509	郭小川	nh	
26729	北京学生联合会	ni	
9828	云南新东方烹饪学校	ni	
473	死忠	ni	
18077	卡尔·马龙	nh	
19029	苏辰	ni	
7312	白春礼	ni	
27062	唐长庆	ni	
25354	黑龙江省建设厅	ni	
1345	queen	nh	
17035	朱骏	nh	
15019	郑睿	nh	
8715	上海舒尔环境科技有限公司	ni	
19339	奇虎360公司	ni	
19512	扬虚彦	ni	
13775	张邰	ni	
7855	苏霍姆林斯基	ni	
14399	符+	ni	
12507	飞尔	ni	
24016	麦当劳（中国）有限公司	ni	
7057	金城武	ni	
28162	云南禄劝县发行公司东阳青雨传媒股份有限公司	ni	
30837	金强大学	ni	
8377	奥拉夫听	nh	
17110	盖世三	ni	
14783	墨西哥版	ni	
21791	普约尔	ni	
23423	格列柯	ni	
15167	高杰	nh	
30810	龙文	ni	
1004	威朗	ni	
26167	石成刚	ni	
28491	库蕾茜	nh	
3801	比威朗	ni	
18146	乐闪冲	ni	
11615	霍兰	nh	
1658	波青	ni	
19937	周几	nh	
15307	邓华德	nh	
6203	文山	ni	
17072	金飞鸿	ni	
31131	米手环	ni	
5198	大众途观	ni	
17703	上海盛禄食品有限公司	ni	
14594	PAD银行	ni	
18332	岳/平	nh	
21985	中国南方喀斯特地貌三清山风景名胜区	ni	
30771	两会荣誉1公司	ni	
11229	贝爷	ni	
2191	张佑赫	ni	
19621	黄小柔	nh	
21476	徐世昌	ni	
15127	王赵玉瑾	nh	
8488	周氏	nh	
4674	拉蒙·塞申斯	ni	
27531	新教联盟	ni	
29461	途乐中东版	ni	
1569	小斯	ni	
10583	多尼尔	ni	
10755	宇文玥	nh	
19023	曲江国际会展中心	ni	
12463	gon	ni	
15483	李广之	ni	
12091	辽宁传媒学院	ni	
24853	白影视文化有限公司	ni	
7479	明正德	ni	
4070	邓公	nh	
19291	王伟廷	nh	
5416	卡拉瓦罗	ni	
16175	煞西	ni	
5488	新安左右贷	ni	
20165	梅州现代	ni	
12349	卡卡西	ni	
7172	罗盘	ni	
26226	托尼·贾	ni	
5293	克雷顿	nh	
14428	阳泉市宝骏	ni	
29073	卡子松	ni	
27292	肯德基微信账号	ni	
16907	北京奥林匹克花园站	ni	
6613	欧根	ni	
13268	三菱中央	ni	
6845	塔里木油田	ni	
23498	纳新	nh	
25799	张仕波	ni	
24248	夏朗德	ni	
19741	天津鸿达汽车	ni	
8020	龙马云龙	ni	
24911	中国园林	ni	
30773	爱丽舍东风	ni	
16663	莉莉艾	ni	
21034	吉致吉利	ni	
6646	富通银行	ni	
22140	王生	ni	
22928	靳梦佳	nh	
10324	乔家	nh	
24022	牟刚	nh	
3068	大卫·杜楚尼	nh	
18469	上海国金中心旗舰店	ni	
22655	小米智能硬件	ni	
4471	口无遮拦	nh	
26261	王晓	nh	
2152	长安铃木代工	ni	
22647	三菱张力控制器	ni	
25886	中国美院	ni	
4248	纽曼	ni	
13210	广恩	ni	
24363	三菱重工中央空调	ni	
9670	澳洲工程师协会	ni	
7936	阿拉德	ni	
4747	9寸	ni	
21500	小Z	ni	
3312	爱因斯坦欧拉	ni	
29530	吉格	ni	
7113	金身自保	ni	
22197	克林特	ni	
485	虞姬	ni	
14628	至元	nh	
27766	海宁市长安镇青年路	ni	
25729	马尔福德玛	ni	
10299	Assist	ni	
851	太阳队	ni	
8712	联想小米	ni	
30903	周国仪	nh	
25051	伏安	ni	
16397	里弗斯急	nh	
13574	Minnerath	ni	
13720	张紧度	ni	
19824	贝利纳	ni	
15957	安庆绪	nh	
9153	中华骏捷fsv水泵原厂	ni	
4904	普鲁士	ni	
7332	大连市裕景中心	ni	
26315	长城大街交警二大队站	ni	
24838	邓肯已故	nh	
21890	育碧公司	ni	
17462	丹东尼	ni	
6047	double	ni	
30356	楚昭公	ni	
20881	莱恩·安德森	ni	
29332	诺瑞斯	ni	
4833	阿尔卡特	nh	
14427	美国版权协会	ni	
7055	张艾嘉	nh	
15304	叶西	nh	
23177	绾绾	nh	
30803	金天易	ni	
20971	罗孚连	ni	
16034	粗超	ni	
30679	安踏集团	ni	
15120	孙文娟	nh	
5870	恩佐斯	nh	
18621	姜秉辰	nh	
19528	福州熊猫	ni	
13086	中国福建东南汽车	ni	
27460	芳妮	ni	
17800	上海长城	ni	
14958	zjl	ni	
8945	邓肯扣	ni	
286	康铃	ni	
20659	徐邦源	nh	
28035	富邦俱乐部	ni	
27953	重庆通渝科技有限公司	ni	
12096	孙培青	nh	
24224	#NAME?	nh	
12248	飞思卡尔半导体	ni	
574	甄姬	ni	
13325	乌鲁木齐天姿学校	nh	
25792	饶宗颐	ni	
29623	茵曼	ni	
20184	何益	ni	
3679	丹妮	nh	
28864	filed	ni	
30724	顾欢哽咽	ni	
5053	王翦	ni	
12662	中国联合网络通信(香港)股份有限公司	ni	
12165	左安安	nh	
20871	麦宏	ni	
26215	林姑娘	nh	
16580	罗查	nh	
14642	王摩诘	ni	
19448	宫婢	nh	
15114	赵信会	ni	
15133	赵太妃	nh	
12392	卡特琳娜	ni	
1401	欣海	ni	
21075	雅培菁智奶粉	ni	
655	8l	ni	
20054	王昌顺	ni	
29381	阎浮提	nh	
21545	金装美孚号全合机油	ni	
14999	马如同	nh	
24367	阿尔贝克	nh	
28094	周大	nh	
21224	王高长恭	ni	
24985	中华台北奥委会	ni	
13077	纽约证券交易所	ni	
16643	周樟寿	ni	
15958	北京市朝阳区樱花东街甲二号北京服装学院	ni	
25117	朴言乐	nh	
21555	马自达8	ni	
6137	龙之队	ni	
14704	安塞龙	ni	
5633	博格华纳	ni	
30261	侧拉	ni	
23473	撒切尔	ni	
23410	瓦洛兰	ni	
21421	卡内卡	ni	
9620	小李	nh	
20896	阿杜投射	ni	
12835	霍布斯	ni	
6741	吉隆坡	ni	
7529	张云	ni	
1039	颐达	ni	
27474	刘志轩	ni	
22628	叱卢氏	ni	
4564	德国奥迪公司	ni	
7917	美国赛门铁克公司	ni	
5827	巴尔特拉	nh	
29105	宜兴文化中心工程	ni	
24830	马六睿翼	ni	
29576	赛华佗	ni	
7538	凯泽斯劳滕	ni	
10093	大O	ni	
18985	小米路由器方法	ni	
15947	施罗德连	nh	
8540	秀富尔茨	ni	
24808	虞锋	nh	
25191	中国国家游泳队	ni	
2370	黄仁宇	ni	
12159	韩国檀国大学	ni	
29425	顺丰速运(集团)有限公司	ni	
17238	雷剑	ni	
16562	明鬼	nh	
11208	晏殊	ni	
8970	帕金斯	ni	
29639	张揖	ni	
12646	梁·江淹	ni	
19656	黑龙江大学	ni	
26986	波波夫	ni	
23375	南航青岛机场站	ni	
1866	json	ni	
19457	吴斯琦	ni	
10857	卡皇	ni	
10722	长安ViVO厂	ni	
17803	福特汽车	ni	
142	高配	ni	
16637	老君威	ni	
6781	张庆鹏	nh	
7571	辅仁大学儿童	ni	
25724	王艳	nh	
16896	依符文	nh	
12285	春雷	ni	
22104	雳雷	ni	
14900	邓肯/	nh	
27199	赵春姑	nh	
8453	许学范	ni	
26001	广东省光彩事业促进会	nh	
18855	滁州琅琊	ni	
23449	曾桃李	nh	
19906	康司瀚	nh	
29995	庞巴迪	ni	
22778	汉兰达汉兰达	ni	
17849	帕雷托	ni	
1586	石佛	ni	
25157	Live公司	ni	
12876	孔秀	ni	
3246	松江大学	ni	
7840	德高瓦	ni	
15756	加索尔霍华德	ni	
4437	钱德勒	ni	
29911	江西现代职业技术学院师生	ni	
28584	中国国家测绘局	ni	
15205	巴西法庭	nh	
15407	统一大纲	ni	
14344	孔二	ni	
14007	夏侯淳	ni	
20893	Hat公司	ni	
2009	塞良6	ni	
8926	威尔克斯	nh	
25026	第九届全国人民代表大会常务委员会	ni	
10448	曹魏文臣荀彧	ni	
1189	沈达理	ni	
16255	奥迪好多型号	ni	
13267	成都日立中央空调	ni	
326	欧巴	nh	
20044	中国大学	ni	
13355	商宇	ni	
30949	黄皮果	nh	
23955	陈挺	ni	
13778	日指发卡银行	ni	
18715	留德	ni	
2108	卡罗拉云	ni	
18150	苍井空	nh	
263	阿布	ni	
6868	朴灿烈	ni	
27154	叶绍	nh	
23385	起亚4S店	ni	
13456	吕静作	nh	
16557	张利峰	ni	
26664	沈雁冰	nh	
19452	宋濂	nh	
16712	陈意涵	nh	
30468	四分卫沃特森	ni	
12676	李玮珉	ni	
14452	吉利集团	ni	
2932	三星售后服务中心	ni	
6648	莫晨	ni	
15367	伊泽暗暗	ni	
18169	圣路易斯华盛顿大学	ni	
20471	布宜诺斯艾利斯大学	ni	
18139	哥达	ni	
3660	红月	ni	
19690	唐三	ni	
20818	菲瑞·威廉斯	nh	
2396	中国现代	ni	
9124	深圳市努比亚公益基金会	ni	
17007	河南汉达网络科技公司	ni	
29730	莱拉·诺瓦切克	nh	
22854	放部	ni	
20275	汪遵秦	ni	
8135	拙政轩	nh	
46	姚明	ni	
2022	官帕特里克·皮切特	ni	
2926	320GB	ni	
18515	赵店长	nh	
12201	张家琪	nh	
3158	error	ni	
15681	翟志刚	ni	
2980	李洪波	nh	
7434	锋尚	ni	
12443	新奥集团	ni	
20820	董菲瑞·威廉斯	nh	
3871	炫耀	nh	
29275	苏·奥佩里	nh	
23961	132KW	ni	
14868	中华人民共和国人民法院	ni	
6735	中歌榜音乐典礼	nh	
7412	布拉	ni	
11029	托尼·斯塔克	nh	
14903	诺维茨基/	nh	
4570	开封北大医院	ni	
27911	别波	nh	
7470	米拉	ni	
27580	希拉	ni	
753	康宁	ni	
16184	中华人民共和国官方	ni	
12492	王彦霖	ni	
4347	梅婷	nh	
23424	依斯鲁德	nh	
5060	王嘉	ni	
25369	云天化集团	ni	
9488	格蓝迪	ni	
502	墨子	ni	
3822	徐阁	ni	
24681	菲尼克斯大学	ni	
22935	张潇艺	nh	
22510	周建伟	nh	
29267	艾克迈斯	ni	
1444	维密秀	ni	
11034	翟方	nh	
12120	艾丽娅	nh	
16118	布鲁斯南	nh	
29434	凌汛	ni	
2533	雪佛兰迈锐宝	ni	
385	卡罗拉双	ni	
26689	中国笔会	ni	
890	酷威	ni	
15518	培生	ni	
7894	现代瑞纳	ni	
20015	西廉良	nh	
14744	酷骑	ni	
16978	沙桐	nh	
5323	流川	ni	
23823	戴德蒙	ni	
23789	莎龙	ni	
5545	王骑士	ni	
791	大概	ni	
41	周琦	ni	
28914	美国先正达公司	ni	
14233	天津市交通运输委	ni	
126	高配版	ni	
15449	日产丰田	ni	
30609	陈国力	ni	
270	mi	ni	
28800	张拉梁内	nh	
1209	李东生	ni	
11170	亚历克斯·梅森	ni	
6330	李嫣窦靖童	nh	
728	张子枫	nh	
18351	塔基	ni	
18256	吉奥北汽集团	ni	
28100	乐凤鸾朱颜	nh	
13577	马齐	ni	
19663	黄梦笔	ni	
28500	钟鹿纯	ni	
10842	美国化工学会	ni	
3302	乔木	ni	
25049	河北长城	ni	
25738	国际学生证协会	ni	
8287	比希	ni	
26991	伦琴	ni	
13491	闵鹿蕾	ni	
17862	切斯特	ni	
24543	景顺长城	ni	
25720	固特异价格	ni	
1216	大卫·斯特恩	ni	
13811	吴健雄	ni	
